사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자,빈값,,,,,,
20211004,2호선,용두(동대문구청),1304,1312,20211007,,,,,,,
20211004,2호선,신정네거리,5611,5749,20211007,,,,,,,
20211004,2호선,양천구청,3432,3527,20211007,,,,,,,
20211004,2호선,도림천,707,717,20211007,,,,,,,
20211004,2호선,신설동,1747,1813,20211007,,,,,,,
20211004,2호선,신답,756,889,20211007,,,,,,,
20211004,2호선,용답,1627,1662,20211007,,,,,,,
20211004,2호선,충정로(경기대입구),3647,3783,20211007,,,,,,,
20211004,2호선,아현,5782,5635,20211007,,,,,,,
20211004,2호선,이대,7096,7892,20211007,,,,,,,
20211004,2호선,신촌,22301,21948,20211007,,,,,,,
20211004,2호선,홍대입구,38417,38658,20211007,,,,,,,
20211004,2호선,합정,18102,19187,20211007,,,,,,,
20211004,2호선,당산,8644,9567,20211007,,,,,,,
20211004,2호선,영등포구청,9052,9310,20211007,,,,,,,
20211004,2호선,문래,8005,8364,20211007,,,,,,,
20211004,2호선,신도림,26524,26121,20211007,,,,,,,
20211004,2호선,대림(구로구청),14606,15168,20211007,,,,,,,
20211004,2호선,구로디지털단지,26203,26596,20211007,,,,,,,
20211004,2호선,신대방,15607,15505,20211007,,,,,,,
20211004,2호선,신림,36984,36590,20211007,,,,,,,
20211004,2호선,봉천,13438,13076,20211007,,,,,,,
20211004,2호선,서울대입구(관악구청),27406,28170,20211007,,,,,,,
20211004,2호선,낙성대(강감찬),15209,15685,20211007,,,,,,,
20211004,2호선,사당,20512,22339,20211007,,,,,,,
20211004,2호선,방배,7140,7531,20211007,,,,,,,
20211004,2호선,서초,7139,6450,20211007,,,,,,,
20211004,2호선,교대(법원.검찰청),13239,14816,20211007,,,,,,,
20211004,2호선,강남,41107,39943,20211007,,,,,,,
20211004,2호선,역삼,14769,16270,20211007,,,,,,,
20211004,2호선,선릉,19044,17036,20211007,,,,,,,
20211004,2호선,삼성(무역센터),18928,18726,20211007,,,,,,,
20211004,2호선,종합운동장,3238,3557,20211007,,,,,,,
20211004,2호선,잠실새내,11874,12090,20211007,,,,,,,
20211004,2호선,잠실(송파구청),41128,39292,20211007,,,,,,,
20211004,2호선,잠실나루,5592,5690,20211007,,,,,,,
20211004,2호선,강변(동서울터미널),20005,18437,20211007,,,,,,,
20211004,2호선,구의(광진구청),12550,12686,20211007,,,,,,,
20211004,2호선,건대입구,23284,24655,20211007,,,,,,,
20211004,2호선,성수,15172,16523,20211007,,,,,,,
20211004,2호선,뚝섬,9629,10271,20211007,,,,,,,
20211004,2호선,한양대,2733,3003,20211007,,,,,,,
20211004,2호선,왕십리(성동구청),9202,8025,20211007,,,,,,,
20211004,2호선,상왕십리,7911,7737,20211007,,,,,,,
20211004,2호선,신당,8734,9355,20211007,,,,,,,
20211004,2호선,동대문역사문화공원(DDP),7500,8244,20211007,,,,,,,
20211004,2호선,을지로4가,6335,6301,20211007,,,,,,,
20211004,2호선,을지로3가,7410,6943,20211007,,,,,,,
20211004,2호선,을지로입구,13990,13404,20211007,,,,,,,
20211004,2호선,시청,5709,4890,20211007,,,,,,,
20211005,2호선,구로디지털단지,58132,58648,20211008,,,,,,,
20211005,2호선,용두(동대문구청),2255,2300,20211008,,,,,,,
20211005,2호선,신정네거리,9943,10391,20211008,,,,,,,
20211005,2호선,양천구청,6565,6973,20211008,,,,,,,
20211005,2호선,도림천,1628,1637,20211008,,,,,,,
20211005,2호선,신설동,2981,2865,20211008,,,,,,,
20211005,2호선,신답,1604,1899,20211008,,,,,,,
20211005,2호선,용답,2571,2626,20211008,,,,,,,
20211005,2호선,충정로(경기대입구),9641,10167,20211008,,,,,,,
20211005,2호선,아현,10057,9881,20211008,,,,,,,
20211005,2호선,이대,12170,12989,20211008,,,,,,,
20211005,2호선,신촌,28330,29396,20211008,,,,,,,
20211005,2호선,홍대입구,42138,43023,20211008,,,,,,,
20211005,2호선,합정,27265,28217,20211008,,,,,,,
20211005,2호선,당산,17560,20599,20211008,,,,,,,
20211005,2호선,영등포구청,22822,23023,20211008,,,,,,,
20211005,2호선,문래,20718,21033,20211008,,,,,,,
20211005,2호선,시청,22061,21346,20211008,,,,,,,
20211005,2호선,을지로입구,35527,36387,20211008,,,,,,,
20211005,2호선,신도림,44663,43562,20211008,,,,,,,
20211005,2호선,대림(구로구청),23578,24211,20211008,,,,,,,
20211005,2호선,을지로3가,20332,19920,20211008,,,,,,,
20211005,2호선,을지로4가,12465,12469,20211008,,,,,,,
20211005,2호선,동대문역사문화공원(DDP),10523,11634,20211008,,,,,,,
20211005,2호선,신당,12749,13262,20211008,,,,,,,
20211005,2호선,상왕십리,13627,13484,20211008,,,,,,,
20211005,2호선,왕십리(성동구청),14491,11553,20211008,,,,,,,
20211005,2호선,한양대,7112,7565,20211008,,,,,,,
20211005,2호선,뚝섬,20290,21979,20211008,,,,,,,
20211005,2호선,성수,35225,38034,20211008,,,,,,,
20211005,2호선,건대입구,29087,31001,20211008,,,,,,,
20211005,2호선,구의(광진구청),22265,22418,20211008,,,,,,,
20211005,2호선,강변(동서울터미널),27819,26375,20211008,,,,,,,
20211005,2호선,잠실나루,14382,14223,20211008,,,,,,,
20211005,2호선,잠실(송파구청),57485,57183,20211008,,,,,,,
20211005,2호선,잠실새내,19126,19015,20211008,,,,,,,
20211005,2호선,종합운동장,6706,7071,20211008,,,,,,,
20211005,2호선,삼성(무역센터),46303,47181,20211008,,,,,,,
20211005,2호선,선릉,55737,49595,20211008,,,,,,,
20211005,2호선,역삼,50653,56077,20211008,,,,,,,
20211005,2호선,강남,76411,74720,20211008,,,,,,,
20211005,2호선,교대(법원.검찰청),33191,37420,20211008,,,,,,,
20211005,2호선,서초,21443,20925,20211008,,,,,,,
20211005,2호선,방배,17035,17868,20211008,,,,,,,
20211005,2호선,사당,33262,35858,20211008,,,,,,,
20211005,2호선,낙성대(강감찬),25862,25609,20211008,,,,,,,
20211005,2호선,서울대입구(관악구청),44366,43996,20211008,,,,,,,
20211005,2호선,봉천,23319,21731,20211008,,,,,,,
20211005,2호선,신림,59180,58121,20211008,,,,,,,
20211005,2호선,신대방,25265,24659,20211008,,,,,,,
20211006,2호선,잠실새내,19017,18699,20211009,,,,,,,
20211006,2호선,용두(동대문구청),2191,2222,20211009,,,,,,,
20211006,2호선,신정네거리,9691,10208,20211009,,,,,,,
20211006,2호선,양천구청,6444,6781,20211009,,,,,,,
20211006,2호선,도림천,1357,1412,20211009,,,,,,,
20211006,2호선,신설동,2881,3017,20211009,,,,,,,
20211006,2호선,신답,1608,1906,20211009,,,,,,,
20211006,2호선,용답,2616,2605,20211009,,,,,,,
20211006,2호선,충정로(경기대입구),9619,10068,20211009,,,,,,,
20211006,2호선,아현,10241,9834,20211009,,,,,,,
20211006,2호선,이대,11834,12641,20211009,,,,,,,
20211006,2호선,신촌,28205,29350,20211009,,,,,,,
20211006,2호선,홍대입구,42386,43887,20211009,,,,,,,
20211006,2호선,합정,27593,28767,20211009,,,,,,,
20211006,2호선,당산,17589,20802,20211009,,,,,,,
20211006,2호선,영등포구청,22450,22697,20211009,,,,,,,
20211006,2호선,문래,20556,21058,20211009,,,,,,,
20211006,2호선,신도림,44592,43527,20211009,,,,,,,
20211006,2호선,대림(구로구청),23027,23439,20211009,,,,,,,
20211006,2호선,구로디지털단지,57248,57943,20211009,,,,,,,
20211006,2호선,신대방,24917,24301,20211009,,,,,,,
20211006,2호선,신림,59085,57093,20211009,,,,,,,
20211006,2호선,봉천,22884,21297,20211009,,,,,,,
20211006,2호선,서울대입구(관악구청),44018,43077,20211009,,,,,,,
20211006,2호선,낙성대(강감찬),25403,24530,20211009,,,,,,,
20211006,2호선,사당,33265,35972,20211009,,,,,,,
20211006,2호선,방배,16677,17550,20211009,,,,,,,
20211006,2호선,서초,21300,20832,20211009,,,,,,,
20211006,2호선,교대(법원.검찰청),32981,37598,20211009,,,,,,,
20211006,2호선,강남,75598,74152,20211009,,,,,,,
20211006,2호선,역삼,50356,56459,20211009,,,,,,,
20211006,2호선,선릉,54931,49103,20211009,,,,,,,
20211006,2호선,삼성(무역센터),47164,48149,20211009,,,,,,,
20211006,2호선,종합운동장,6545,7147,20211009,,,,,,,
20211006,2호선,잠실(송파구청),57608,57422,20211009,,,,,,,
20211006,2호선,잠실나루,14487,14177,20211009,,,,,,,
20211006,2호선,강변(동서울터미널),27040,25946,20211009,,,,,,,
20211006,2호선,구의(광진구청),22638,22332,20211009,,,,,,,
20211006,2호선,건대입구,29318,31443,20211009,,,,,,,
20211006,2호선,성수,34817,38158,20211009,,,,,,,
20211006,2호선,뚝섬,20296,22241,20211009,,,,,,,
20211006,2호선,한양대,6834,7284,20211009,,,,,,,
20211006,2호선,왕십리(성동구청),14544,11555,20211009,,,,,,,
20211006,2호선,상왕십리,13765,13364,20211009,,,,,,,
20211006,2호선,신당,12676,13282,20211009,,,,,,,
20211006,2호선,동대문역사문화공원(DDP),10710,11944,20211009,,,,,,,
20211006,2호선,을지로4가,12267,12078,20211009,,,,,,,
20211006,2호선,을지로3가,20458,20597,20211009,,,,,,,
20211006,2호선,을지로입구,35419,36577,20211009,,,,,,,
20211006,2호선,시청,21878,21489,20211009,,,,,,,
20211007,2호선,용두(동대문구청),2170,2281,20211010,,,,,,,
20211007,2호선,신정네거리,9798,10147,20211010,,,,,,,
20211007,2호선,양천구청,6459,6925,20211010,,,,,,,
20211007,2호선,도림천,1394,1390,20211010,,,,,,,
20211007,2호선,신설동,2975,2945,20211010,,,,,,,
20211007,2호선,신답,1595,1808,20211010,,,,,,,
20211007,2호선,용답,2648,2576,20211010,,,,,,,
20211007,2호선,충정로(경기대입구),9371,9944,20211010,,,,,,,
20211007,2호선,아현,10367,9757,20211010,,,,,,,
20211007,2호선,이대,12217,12748,20211010,,,,,,,
20211007,2호선,신촌,28448,29406,20211010,,,,,,,
20211007,2호선,홍대입구,43948,45751,20211010,,,,,,,
20211007,2호선,합정,28199,29678,20211010,,,,,,,
20211007,2호선,당산,17947,20941,20211010,,,,,,,
20211007,2호선,영등포구청,22481,22806,20211010,,,,,,,
20211007,2호선,문래,20702,20930,20211010,,,,,,,
20211007,2호선,신도림,44967,43920,20211010,,,,,,,
20211007,2호선,대림(구로구청),23059,23595,20211010,,,,,,,
20211007,2호선,구로디지털단지,57599,57864,20211010,,,,,,,
20211007,2호선,신대방,25285,24484,20211010,,,,,,,
20211007,2호선,신림,59320,57512,20211010,,,,,,,
20211007,2호선,봉천,23206,21436,20211010,,,,,,,
20211007,2호선,서울대입구(관악구청),44513,43309,20211010,,,,,,,
20211007,2호선,낙성대(강감찬),26033,24985,20211010,,,,,,,
20211007,2호선,사당,33820,36249,20211010,,,,,,,
20211007,2호선,방배,16968,17958,20211010,,,,,,,
20211007,2호선,서초,20902,20366,20211010,,,,,,,
20211007,2호선,교대(법원.검찰청),33028,37668,20211010,,,,,,,
20211007,2호선,강남,75373,74229,20211010,,,,,,,
20211007,2호선,역삼,49402,55049,20211010,,,,,,,
20211007,2호선,선릉,54382,48965,20211010,,,,,,,
20211007,2호선,삼성(무역센터),47200,48151,20211010,,,,,,,
20211007,2호선,종합운동장,6575,7074,20211010,,,,,,,
20211007,2호선,잠실새내,19342,19079,20211010,,,,,,,
20211007,2호선,잠실(송파구청),58837,59045,20211010,,,,,,,
20211007,2호선,잠실나루,14409,14117,20211010,,,,,,,
20211007,2호선,강변(동서울터미널),27722,26668,20211010,,,,,,,
20211007,2호선,구의(광진구청),22647,22372,20211010,,,,,,,
20211007,2호선,건대입구,29622,31790,20211010,,,,,,,
20211007,2호선,성수,34751,38271,20211010,,,,,,,
20211007,2호선,뚝섬,20444,22246,20211010,,,,,,,
20211007,2호선,한양대,6799,7247,20211010,,,,,,,
20211007,2호선,왕십리(성동구청),14832,11728,20211010,,,,,,,
20211007,2호선,상왕십리,13845,13405,20211010,,,,,,,
20211007,2호선,신당,13093,13604,20211010,,,,,,,
20211007,2호선,동대문역사문화공원(DDP),10997,11968,20211010,,,,,,,
20211007,2호선,을지로4가,12393,12263,20211010,,,,,,,
20211007,2호선,을지로3가,20074,20216,20211010,,,,,,,
20211007,2호선,을지로입구,35201,36256,20211010,,,,,,,
20211007,2호선,시청,21598,21205,20211010,,,,,,,
20211008,2호선,용두(동대문구청),2222,2234,20211011,,,,,,,
20211008,2호선,신정네거리,10139,10537,20211011,,,,,,,
20211008,2호선,양천구청,6552,7002,20211011,,,,,,,
20211008,2호선,도림천,1367,1383,20211011,,,,,,,
20211008,2호선,신설동,3087,3041,20211011,,,,,,,
20211008,2호선,신답,1548,1806,20211011,,,,,,,
20211008,2호선,용답,2633,2540,20211011,,,,,,,
20211008,2호선,충정로(경기대입구),9417,9625,20211011,,,,,,,
20211008,2호선,아현,10580,10174,20211011,,,,,,,
20211008,2호선,이대,13026,13449,20211011,,,,,,,
20211008,2호선,신촌,31192,31800,20211011,,,,,,,
20211008,2호선,홍대입구,49257,52884,20211011,,,,,,,
20211008,2호선,합정,29697,31336,20211011,,,,,,,
20211008,2호선,당산,17913,21132,20211011,,,,,,,
20211008,2호선,영등포구청,22550,22526,20211011,,,,,,,
20211008,2호선,문래,20397,21024,20211011,,,,,,,
20211008,2호선,신도림,46969,46406,20211011,,,,,,,
20211008,2호선,대림(구로구청),23170,23565,20211011,,,,,,,
20211008,2호선,구로디지털단지,57798,57511,20211011,,,,,,,
20211008,2호선,신대방,25407,24743,20211011,,,,,,,
20211008,2호선,신림,61697,59293,20211011,,,,,,,
20211008,2호선,봉천,23209,21186,20211011,,,,,,,
20211008,2호선,서울대입구(관악구청),46654,44848,20211011,,,,,,,
20211008,2호선,낙성대(강감찬),27215,25135,20211011,,,,,,,
20211008,2호선,사당,35518,38499,20211011,,,,,,,
20211008,2호선,방배,16529,17390,20211011,,,,,,,
20211008,2호선,서초,20893,19954,20211011,,,,,,,
20211008,2호선,교대(법원.검찰청),33355,38459,20211011,,,,,,,
20211008,2호선,강남,81038,79857,20211011,,,,,,,
20211008,2호선,역삼,48208,52912,20211011,,,,,,,
20211008,2호선,선릉,53919,48028,20211011,,,,,,,
20211008,2호선,삼성(무역센터),47709,48149,20211011,,,,,,,
20211008,2호선,종합운동장,6966,7549,20211011,,,,,,,
20211008,2호선,잠실새내,20677,21122,20211011,,,,,,,
20211008,2호선,잠실(송파구청),63617,63455,20211011,,,,,,,
20211008,2호선,잠실나루,14335,13791,20211011,,,,,,,
20211008,2호선,강변(동서울터미널),30934,31657,20211011,,,,,,,
20211008,2호선,구의(광진구청),23091,22750,20211011,,,,,,,
20211008,2호선,건대입구,32550,35252,20211011,,,,,,,
20211008,2호선,성수,34877,38174,20211011,,,,,,,
20211008,2호선,뚝섬,21006,22573,20211011,,,,,,,
20211008,2호선,한양대,6619,6789,20211011,,,,,,,
20211008,2호선,왕십리(성동구청),15341,12419,20211011,,,,,,,
20211008,2호선,상왕십리,14331,13681,20211011,,,,,,,
20211008,2호선,신당,13320,13907,20211011,,,,,,,
20211008,2호선,동대문역사문화공원(DDP),11233,12659,20211011,,,,,,,
20211008,2호선,을지로4가,12493,12253,20211011,,,,,,,
20211008,2호선,을지로3가,20096,20440,20211011,,,,,,,
20211008,2호선,을지로입구,35403,36240,20211011,,,,,,,
20211008,2호선,시청,21629,20632,20211011,,,,,,,
20211009,2호선,시청,7803,6913,20211012,,,,,,,
20211009,2호선,을지로입구,17363,17184,20211012,,,,,,,
20211009,2호선,을지로3가,8791,8921,20211012,,,,,,,
20211009,2호선,을지로4가,6031,6369,20211012,,,,,,,
20211009,2호선,동대문역사문화공원(DDP),9011,9808,20211012,,,,,,,
20211009,2호선,신당,9855,10160,20211012,,,,,,,
20211009,2호선,상왕십리,8426,7827,20211012,,,,,,,
20211009,2호선,왕십리(성동구청),11468,9510,20211012,,,,,,,
20211009,2호선,한양대,3866,3915,20211012,,,,,,,
20211009,2호선,뚝섬,12366,12916,20211012,,,,,,,
20211009,2호선,성수,15748,18121,20211012,,,,,,,
20211009,2호선,건대입구,30016,31386,20211012,,,,,,,
20211009,2호선,구의(광진구청),13814,13324,20211012,,,,,,,
20211009,2호선,강변(동서울터미널),23398,26230,20211012,,,,,,,
20211009,2호선,잠실나루,6906,6734,20211012,,,,,,,
20211009,2호선,잠실(송파구청),56248,53641,20211012,,,,,,,
20211009,2호선,잠실새내,13685,14134,20211012,,,,,,,
20211009,2호선,종합운동장,4116,4558,20211012,,,,,,,
20211009,2호선,삼성(무역센터),23002,23408,20211012,,,,,,,
20211009,2호선,선릉,19295,16911,20211012,,,,,,,
20211009,2호선,역삼,14701,16366,20211012,,,,,,,
20211009,2호선,강남,45442,45107,20211012,,,,,,,
20211009,2호선,교대(법원.검찰청),13548,15471,20211012,,,,,,,
20211009,2호선,서초,8368,6949,20211012,,,,,,,
20211009,2호선,방배,8000,8216,20211012,,,,,,,
20211009,2호선,사당,24756,27383,20211012,,,,,,,
20211009,2호선,낙성대(강감찬),18625,16866,20211012,,,,,,,
20211009,2호선,서울대입구(관악구청),32361,30871,20211012,,,,,,,
20211009,2호선,봉천,15037,13521,20211012,,,,,,,
20211009,2호선,신림,43711,41075,20211012,,,,,,,
20211009,2호선,신대방,18145,17143,20211012,,,,,,,
20211009,2호선,구로디지털단지,28904,28013,20211012,,,,,,,
20211009,2호선,대림(구로구청),15580,16481,20211012,,,,,,,
20211009,2호선,신도림,35502,35873,20211012,,,,,,,
20211009,2호선,문래,10159,10723,20211012,,,,,,,
20211009,2호선,영등포구청,11134,11786,20211012,,,,,,,
20211009,2호선,당산,11304,12090,20211012,,,,,,,
20211009,2호선,합정,24398,26547,20211012,,,,,,,
20211009,2호선,홍대입구,55233,58820,20211012,,,,,,,
20211009,2호선,신촌,23483,23588,20211012,,,,,,,
20211009,2호선,이대,8356,8496,20211012,,,,,,,
20211009,2호선,아현,6416,5977,20211012,,,,,,,
20211009,2호선,충정로(경기대입구),4584,4855,20211012,,,,,,,
20211009,2호선,용답,1988,1828,20211012,,,,,,,
20211009,2호선,신답,881,933,20211012,,,,,,,
20211009,2호선,신설동,2698,2632,20211012,,,,,,,
20211009,2호선,도림천,671,679,20211012,,,,,,,
20211009,2호선,양천구청,4138,4055,20211012,,,,,,,
20211009,2호선,신정네거리,6280,6179,20211012,,,,,,,
20211009,2호선,용두(동대문구청),1475,1495,20211012,,,,,,,
20211010,2호선,용두(동대문구청),846,869,20211013,,,,,,,
20211010,2호선,신정네거리,4478,4616,20211013,,,,,,,
20211010,2호선,양천구청,2631,2850,20211013,,,,,,,
20211010,2호선,도림천,409,386,20211013,,,,,,,
20211010,2호선,신설동,2331,1875,20211013,,,,,,,
20211010,2호선,신답,587,679,20211013,,,,,,,
20211010,2호선,용답,1411,1328,20211013,,,,,,,
20211010,2호선,충정로(경기대입구),3340,3673,20211013,,,,,,,
20211010,2호선,아현,4532,4565,20211013,,,,,,,
20211010,2호선,이대,6011,6521,20211013,,,,,,,
20211010,2호선,신촌,18770,18527,20211013,,,,,,,
20211010,2호선,홍대입구,44911,44858,20211013,,,,,,,
20211010,2호선,합정,18649,19738,20211013,,,,,,,
20211010,2호선,당산,7549,8272,20211013,,,,,,,
20211010,2호선,영등포구청,7487,7561,20211013,,,,,,,
20211010,2호선,문래,6887,7153,20211013,,,,,,,
20211010,2호선,신도림,25825,25778,20211013,,,,,,,
20211010,2호선,대림(구로구청),12577,12822,20211013,,,,,,,
20211010,2호선,구로디지털단지,20318,19674,20211013,,,,,,,
20211010,2호선,신대방,13249,13089,20211013,,,,,,,
20211010,2호선,신림,32283,31869,20211013,,,,,,,
20211010,2호선,봉천,10750,10161,20211013,,,,,,,
20211010,2호선,서울대입구(관악구청),23688,23828,20211013,,,,,,,
20211010,2호선,낙성대(강감찬),13788,13493,20211013,,,,,,,
